rCut Vs Percentages	Au38_Au38_original_Au38_twist_[1,1,1]_axis_20_degrees_rCut_2.884_4.0786-0.0005_CNA_tolerance_0
3.4865	82.6923076923
3.487	82.6923076923
3.4875	82.6923076923
3.488	82.6923076923
3.4885	82.6923076923
3.489	82.6923076923
3.4895	82.6923076923
3.49	82.6923076923
3.4905	82.6923076923
3.491	82.6923076923
3.4915	82.6923076923
3.492	82.6923076923
3.4925	82.6923076923
3.493	82.6923076923
3.4935	82.6923076923
3.494	82.6923076923
3.4945	82.6923076923
3.495	82.6923076923
3.4955	82.6923076923
3.496	82.6923076923
3.4965	82.6923076923
3.497	82.6923076923
3.4975	82.6923076923
3.498	82.6923076923
3.4985	82.6923076923
3.499	82.6923076923
3.4995	82.6923076923
3.5	82.6923076923
3.5005	82.6923076923
3.501	82.6923076923
3.5015	82.6923076923
3.502	82.6923076923
3.5025	82.6923076923
3.503	82.6923076923
3.5035	82.6923076923
3.504	82.6923076923
3.5045	82.6923076923
3.505	82.6923076923
3.5055	82.6923076923
3.506	82.6923076923
3.5065	82.6923076923
3.507	82.6923076923
3.5075	82.6923076923
3.508	82.6923076923
3.5085	82.6923076923
3.509	82.6923076923
3.5095	82.6923076923
3.51	82.6923076923
3.5105	82.6923076923
3.511	82.6923076923
3.5115	82.6923076923
3.512	82.6923076923
3.5125	82.6923076923
3.513	82.6923076923
3.5135	82.6923076923
3.514	82.6923076923
3.5145	82.6923076923
3.515	82.6923076923
3.5155	82.6923076923
3.516	82.6923076923
3.5165	82.6923076923
3.517	82.6923076923
3.5175	82.6923076923
3.518	82.6923076923
3.5185	82.6923076923
3.519	82.6923076923
3.5195	82.6923076923
3.52	82.6923076923
3.5205	82.6923076923
3.521	82.6923076923
3.5215	82.6923076923
3.522	82.6923076923
3.5225	82.6923076923
3.523	82.6923076923
3.5235	82.6923076923
3.524	82.6923076923
3.5245	82.6923076923
3.525	82.6923076923
3.5255	82.6923076923
3.526	82.6923076923
3.5265	82.6923076923
3.527	82.6923076923
3.5275	82.6923076923
3.528	82.6923076923
3.5285	82.6923076923
3.529	82.6923076923
3.5295	82.6923076923
3.53	82.6923076923
3.5305	82.6923076923
3.531	82.6923076923
3.5315	82.6923076923
3.532	82.6923076923
3.5325	82.6923076923
3.533	82.6923076923
3.5335	82.6923076923
3.534	82.6923076923
3.5345	82.6923076923
3.535	82.6923076923
3.5355	82.6923076923
3.536	82.6923076923
3.5365	82.6923076923
3.537	82.6923076923
3.5375	60.0
3.538	60.0
3.5385	60.0
3.539	60.0
3.5395	60.0
3.54	60.0
3.5405	60.0
3.541	60.0
3.5415	60.0
3.542	60.0
3.5425	60.0
3.543	60.0
3.5435	60.0
3.544	60.0
3.5445	60.0
3.545	60.0
3.5455	60.0
3.546	60.0
3.5465	60.0
3.547	60.0
3.5475	60.0
3.548	60.0
3.5485	60.0
3.549	60.0
3.5495	60.0
3.55	60.0
3.5505	60.0
3.551	60.0
3.5515	60.0
3.552	60.0
3.5525	59.0163934426
3.553	59.0163934426
3.5535	59.0163934426
3.554	59.0163934426
3.5545	59.0163934426
3.555	59.0163934426
3.5555	59.0163934426
3.556	59.0163934426
3.5565	59.0163934426
3.557	59.0163934426
3.5575	59.0163934426
3.558	59.0163934426
3.5585	30.2631578947
3.559	30.2631578947
3.5595	30.2631578947
3.56	30.2631578947
3.5605	30.2631578947
3.561	30.2631578947
3.5615	30.2631578947
3.562	30.2631578947
3.5625	30.2631578947
3.563	30.2631578947
3.5635	30.2631578947
3.564	30.2631578947
3.5645	30.2631578947
3.565	30.2631578947
3.5655	30.2631578947
3.566	30.2631578947
3.5665	30.2631578947
3.567	30.2631578947
3.5675	30.2631578947
3.568	30.2631578947
3.5685	30.2631578947
3.569	30.2631578947
3.5695	30.2631578947
3.57	30.2631578947
3.5705	30.2631578947
3.571	30.2631578947
3.5715	30.2631578947
3.572	30.2631578947
3.5725	30.2631578947
3.573	30.2631578947
3.5735	30.2631578947
3.574	30.2631578947
3.5745	30.2631578947
3.575	30.2631578947
3.5755	30.2631578947
3.576	30.2631578947
3.5765	30.2631578947
3.577	30.2631578947
3.5775	30.2631578947
3.578	30.2631578947
3.5785	30.2631578947
3.579	30.2631578947
3.5795	30.2631578947
3.58	30.2631578947
3.5805	30.2631578947
3.581	30.2631578947
3.5815	30.2631578947
3.582	30.2631578947
3.5825	30.2631578947
3.583	30.2631578947
3.5835	30.2631578947
3.584	30.2631578947
3.5845	30.2631578947
3.585	30.2631578947
3.5855	30.2631578947
3.586	30.2631578947
3.5865	30.2631578947
3.587	30.2631578947
3.5875	30.2631578947
3.588	30.2631578947
3.5885	30.2631578947
3.589	30.2631578947
3.5895	30.2631578947
3.59	30.2631578947
3.5905	30.2631578947
3.591	30.2631578947
3.5915	30.2631578947
3.592	30.2631578947
3.5925	30.2631578947
3.593	30.2631578947
3.5935	30.2631578947
3.594	30.2631578947
3.5945	30.2631578947
3.595	30.2631578947
3.5955	30.2631578947
3.596	30.2631578947
3.5965	30.2631578947
3.597	30.2631578947
3.5975	30.2631578947
3.598	30.2631578947
3.5985	30.2631578947
3.599	30.2631578947
3.5995	30.2631578947
3.6	30.2631578947
3.6005	30.2631578947
3.601	30.2631578947
3.6015	30.2631578947
3.602	30.2631578947
3.6025	30.2631578947
3.603	30.2631578947
3.6035	30.2631578947
3.604	30.2631578947
3.6045	30.2631578947
3.605	30.2631578947
3.6055	30.2631578947
3.606	30.2631578947
3.6065	30.2631578947
3.607	30.2631578947
3.6075	30.2631578947
3.608	30.2631578947
3.6085	30.2631578947
3.609	30.2631578947
3.6095	30.2631578947
3.61	30.2631578947
3.6105	30.2631578947
3.611	30.2631578947
3.6115	30.2631578947
3.612	30.2631578947
3.6125	30.2631578947
3.613	30.2631578947
3.6135	30.2631578947
3.614	30.2631578947
3.6145	30.2631578947
3.615	30.2631578947
3.6155	30.2631578947
3.616	30.2631578947
3.6165	30.2631578947
3.617	30.2631578947
3.6175	30.2631578947
3.618	30.2631578947
3.6185	30.2631578947
3.619	30.2631578947
3.6195	30.2631578947
3.62	30.2631578947
3.6205	30.2631578947
3.621	30.2631578947
3.6215	30.2631578947
3.622	30.2631578947
3.6225	30.2631578947
3.623	30.2631578947
3.6235	30.2631578947
3.624	30.2631578947
3.6245	30.2631578947
3.625	30.2631578947
3.6255	30.2631578947
3.626	30.2631578947
3.6265	30.2631578947
3.627	30.2631578947
3.6275	30.2631578947
3.628	30.2631578947
3.6285	30.2631578947
3.629	30.2631578947
3.6295	30.2631578947
3.63	30.2631578947
3.6305	30.2631578947
3.631	30.2631578947
3.6315	30.2631578947
3.632	30.2631578947
3.6325	30.2631578947
3.633	30.2631578947
3.6335	30.2631578947
3.634	30.2631578947
3.6345	30.2631578947
3.635	30.2631578947
3.6355	30.2631578947
3.636	30.2631578947
3.6365	30.2631578947
3.637	30.2631578947
3.6375	30.2631578947
3.638	30.2631578947
3.6385	30.2631578947
3.639	30.2631578947
3.6395	30.2631578947
3.64	30.2631578947
3.6405	30.2631578947
3.641	30.2631578947
3.6415	30.2631578947
3.642	30.2631578947
3.6425	30.2631578947
3.643	30.2631578947
3.6435	30.2631578947
3.644	30.2631578947
3.6445	30.2631578947
3.645	30.2631578947
3.6455	30.2631578947
3.646	30.2631578947
3.6465	30.2631578947
3.647	30.2631578947
3.6475	30.2631578947
3.648	30.2631578947
3.6485	30.2631578947
3.649	30.2631578947
3.6495	30.2631578947
3.65	30.2631578947
3.6505	30.2631578947
3.651	30.2631578947
3.6515	30.2631578947
3.652	30.2631578947
3.6525	30.2631578947
3.653	30.2631578947
3.6535	30.2631578947
3.654	30.2631578947
3.6545	30.2631578947
3.655	30.2631578947
3.6555	30.2631578947
3.656	30.2631578947
3.6565	30.2631578947
3.657	30.2631578947
3.6575	30.2631578947
3.658	30.2631578947
3.6585	30.2631578947
3.659	30.2631578947
3.6595	30.2631578947
3.66	30.2631578947
3.6605	30.2631578947
3.661	30.2631578947
3.6615	30.2631578947
3.662	30.2631578947
3.6625	30.2631578947
3.663	30.2631578947
3.6635	30.2631578947
3.664	30.2631578947
3.6645	30.2631578947
3.665	30.2631578947
3.6655	30.2631578947
3.666	30.2631578947
3.6665	30.2631578947
3.667	30.2631578947
3.6675	30.2631578947
3.668	30.2631578947
3.6685	30.2631578947
3.669	30.2631578947
3.6695	30.2631578947
3.67	30.2631578947
3.6705	30.2631578947
3.671	30.2631578947
3.6715	30.2631578947
3.672	30.2631578947
3.6725	30.2631578947
3.673	30.2631578947
3.6735	30.2631578947
3.674	30.2631578947
3.6745	30.2631578947
3.675	30.2631578947
3.6755	30.2631578947
3.676	30.2631578947
3.6765	30.2631578947
3.677	30.2631578947
3.6775	30.2631578947
3.678	30.2631578947
3.6785	30.2631578947
3.679	30.2631578947
3.6795	30.2631578947
3.68	30.2631578947
3.6805	30.2631578947
3.681	30.2631578947
3.6815	30.2631578947
3.682	30.2631578947
3.6825	30.2631578947
3.683	30.2631578947
3.6835	30.2631578947
3.684	30.2631578947
3.6845	30.2631578947
3.685	30.2631578947
3.6855	30.2631578947
3.686	30.2631578947
3.6865	30.2631578947
3.687	30.2631578947
3.6875	30.2631578947
3.688	30.2631578947
3.6885	30.2631578947
3.689	30.2631578947
3.6895	30.2631578947
3.69	30.2631578947
3.6905	30.2631578947
3.691	30.2631578947
3.6915	30.2631578947
3.692	30.2631578947
3.6925	30.2631578947
3.693	30.2631578947
3.6935	30.2631578947
3.694	30.2631578947
3.6945	30.2631578947
3.695	30.2631578947
3.6955	30.2631578947
3.696	30.2631578947
3.6965	30.2631578947
3.697	30.2631578947
3.6975	30.2631578947
3.698	30.2631578947
3.6985	30.2631578947
3.699	30.2631578947
3.6995	30.2631578947
3.7	30.2631578947
3.7005	30.2631578947
3.701	30.2631578947
3.7015	30.2631578947
3.702	30.2631578947
3.7025	30.2631578947
3.703	30.2631578947
3.7035	30.2631578947
3.704	30.2631578947
3.7045	30.2631578947
3.705	30.2631578947
3.7055	30.2631578947
3.706	30.2631578947
3.7065	30.2631578947
3.707	30.2631578947
3.7075	30.2631578947
3.708	30.2631578947
3.7085	30.2631578947
3.709	30.2631578947
3.7095	30.2631578947
3.71	30.2631578947
3.7105	30.2631578947
3.711	30.2631578947
3.7115	30.2631578947
3.712	30.2631578947
3.7125	30.2631578947
3.713	30.2631578947
3.7135	30.2631578947
3.714	30.2631578947
3.7145	30.2631578947
3.715	30.2631578947
3.7155	30.2631578947
3.716	30.2631578947
3.7165	30.2631578947
3.717	30.2631578947
3.7175	30.2631578947
3.718	30.2631578947
3.7185	30.2631578947
3.719	30.2631578947
3.7195	30.2631578947
3.72	30.2631578947
3.7205	30.2631578947
3.721	30.2631578947
3.7215	30.2631578947
3.722	30.2631578947
3.7225	30.2631578947
3.723	30.2631578947
3.7235	30.2631578947
3.724	30.2631578947
3.7245	30.2631578947
3.725	30.2631578947
3.7255	30.2631578947
3.726	30.2631578947
3.7265	30.2631578947
3.727	30.2631578947
3.7275	30.2631578947
3.728	30.2631578947
3.7285	30.2631578947
3.729	30.2631578947
3.7295	30.2631578947
3.73	30.2631578947
3.7305	30.2631578947
3.731	30.2631578947
3.7315	30.2631578947
3.732	30.2631578947
3.7325	30.2631578947
3.733	30.2631578947
3.7335	30.2631578947
3.734	30.2631578947
3.7345	30.2631578947
3.735	30.2631578947
3.7355	30.2631578947
3.736	30.2631578947
3.7365	30.2631578947
3.737	30.2631578947
3.7375	30.2631578947
3.738	30.2631578947
3.7385	30.2631578947
3.739	30.2631578947
3.7395	30.2631578947
3.74	30.2631578947
3.7405	30.2631578947
3.741	30.2631578947
3.7415	30.2631578947
3.742	30.2631578947
3.7425	30.2631578947
3.743	30.2631578947
3.7435	30.2631578947
3.744	30.2631578947
3.7445	30.2631578947
3.745	30.2631578947
3.7455	30.2631578947
3.746	30.2631578947
3.7465	30.2631578947
3.747	30.2631578947
3.7475	30.2631578947
3.748	30.2631578947
3.7485	30.2631578947
3.749	30.2631578947
3.7495	30.2631578947
3.75	30.2631578947
3.7505	30.2631578947
3.751	30.2631578947
3.7515	30.2631578947
3.752	30.2631578947
3.7525	30.2631578947
3.753	30.2631578947
3.7535	30.2631578947
3.754	30.2631578947
3.7545	30.2631578947
3.755	30.2631578947
3.7555	30.2631578947
3.756	30.2631578947
3.7565	30.2631578947
3.757	30.2631578947
3.7575	30.2631578947
3.758	30.2631578947
3.7585	30.2631578947
3.759	30.2631578947
3.7595	30.2631578947
3.76	30.2631578947
3.7605	30.2631578947
3.761	30.2631578947
3.7615	30.2631578947
3.762	30.2631578947
3.7625	30.2631578947
3.763	30.2631578947
3.7635	30.2631578947
3.764	30.2631578947
3.7645	30.2631578947
3.765	30.2631578947
3.7655	30.2631578947
3.766	30.2631578947
3.7665	30.2631578947
3.767	30.2631578947
3.7675	30.2631578947
3.768	30.2631578947
3.7685	30.2631578947
3.769	30.2631578947
3.7695	30.2631578947
3.77	30.2631578947
3.7705	30.2631578947
3.771	30.2631578947
3.7715	30.2631578947
3.772	30.2631578947
3.7725	30.2631578947
3.773	30.2631578947
3.7735	30.2631578947
3.774	30.2631578947
3.7745	30.2631578947
3.775	30.2631578947
3.7755	30.2631578947
3.776	30.2631578947
3.7765	30.2631578947
3.777	30.2631578947
3.7775	30.2631578947
3.778	30.2631578947
3.7785	30.2631578947
3.779	30.2631578947
3.7795	30.2631578947
3.78	30.2631578947
3.7805	30.2631578947
3.781	30.2631578947
3.7815	30.2631578947
3.782	30.2631578947
3.7825	30.2631578947
3.783	30.2631578947
3.7835	30.2631578947
3.784	30.2631578947
3.7845	30.2631578947
3.785	30.2631578947
3.7855	30.2631578947
3.786	30.2631578947
3.7865	30.2631578947
3.787	30.2631578947
3.7875	30.2631578947
3.788	30.2631578947
3.7885	30.2631578947
3.789	30.2631578947
3.7895	30.2631578947
3.79	30.2631578947
3.7905	30.2631578947
3.791	30.2631578947
3.7915	30.2631578947
3.792	30.2631578947
3.7925	30.2631578947
3.793	30.2631578947
3.7935	30.2631578947
3.794	30.2631578947
3.7945	30.2631578947
3.795	30.2631578947
3.7955	30.2631578947
3.796	30.2631578947
3.7965	30.2631578947
3.797	30.2631578947
3.7975	30.2631578947
3.798	30.2631578947
3.7985	30.2631578947
3.799	7.44680851064
3.7995	7.44680851064
3.8	7.44680851064
3.8005	7.44680851064
3.801	7.44680851064
3.8015	7.44680851064
3.802	7.44680851064
3.8025	7.44680851064
3.803	7.44680851064
3.8035	7.44680851064
3.804	7.44680851064
3.8045	7.44680851064
3.805	7.44680851064
3.8055	7.44680851064
3.806	7.44680851064
3.8065	7.44680851064
3.807	7.44680851064
3.8075	7.44680851064
3.808	7.44680851064
3.8085	7.44680851064
3.809	7.44680851064
3.8095	7.44680851064
3.81	7.44680851064
3.8105	7.44680851064
3.811	7.44680851064
3.8115	7.44680851064
3.812	7.44680851064
3.8125	7.44680851064
3.813	7.44680851064
3.8135	7.44680851064
3.814	7.44680851064
3.8145	7.44680851064
3.815	7.44680851064
3.8155	7.44680851064
3.816	7.44680851064
3.8165	7.44680851064
3.817	7.44680851064
3.8175	7.44680851064
3.818	7.44680851064
3.8185	7.44680851064
3.819	7.44680851064
3.8195	7.44680851064
3.82	7.44680851064
3.8205	7.44680851064
3.821	7.44680851064
3.8215	7.44680851064
3.822	7.44680851064
3.8225	7.44680851064
3.823	7.44680851064
3.8235	7.44680851064
3.824	7.44680851064
3.8245	7.44680851064
3.825	7.44680851064
3.8255	7.44680851064
3.826	7.44680851064
3.8265	7.44680851064
3.827	7.44680851064
3.8275	7.44680851064
3.828	7.44680851064
3.8285	7.44680851064
3.829	7.44680851064
3.8295	7.44680851064
3.83	7.44680851064
3.8305	7.44680851064
3.831	7.44680851064
3.8315	7.44680851064
3.832	7.44680851064
3.8325	7.44680851064
3.833	7.44680851064
3.8335	7.44680851064
3.834	7.44680851064
3.8345	7.44680851064
3.835	7.44680851064
3.8355	7.44680851064
3.836	7.44680851064
3.8365	7.44680851064
3.837	7.44680851064
3.8375	7.44680851064
3.838	0.980392156863
3.8385	0.980392156863
3.839	0.980392156863
3.8395	0.980392156863
3.84	0.980392156863
3.8405	0.980392156863
3.841	0.980392156863
3.8415	0.980392156863
3.842	0.980392156863
3.8425	0.980392156863
3.843	0.980392156863
3.8435	0.980392156863
3.844	0.980392156863
3.8445	0.980392156863
3.845	0.980392156863
3.8455	0.980392156863
3.846	0.980392156863
3.8465	0.980392156863
3.847	0.980392156863
3.8475	0.980392156863
3.848	0.980392156863
3.8485	0.980392156863
3.849	0.980392156863
3.8495	0.980392156863
3.85	0.980392156863
3.8505	0.980392156863
3.851	0.980392156863
3.8515	0.980392156863
3.852	0.980392156863
3.8525	0.980392156863
3.853	0.980392156863
3.8535	0.980392156863
3.854	0.980392156863
3.8545	0.980392156863
3.855	0.980392156863
3.8555	0.980392156863
3.856	0.980392156863
3.8565	0.980392156863
3.857	0.980392156863
3.8575	0.980392156863
3.858	0.980392156863
3.8585	0.980392156863
3.859	0.980392156863
3.8595	0.980392156863
3.86	0.980392156863
3.8605	0.980392156863
3.861	0.980392156863
3.8615	0.980392156863
3.862	0.980392156863
3.8625	0.980392156863
3.863	0.980392156863
3.8635	0.980392156863
3.864	0.980392156863
3.8645	0.980392156863
3.865	0.980392156863
3.8655	0.980392156863
3.866	0.980392156863
3.8665	0.980392156863
3.867	0.980392156863
3.8675	0.980392156863
3.868	0.980392156863
3.8685	0.980392156863
3.869	0.980392156863
3.8695	0.980392156863
3.87	0.980392156863
3.8705	0.980392156863
3.871	0.980392156863
3.8715	0.980392156863
3.872	0.980392156863
3.8725	0.980392156863
3.873	0.980392156863
3.8735	0.980392156863
3.874	0.980392156863
3.8745	0.980392156863
3.875	0.980392156863
3.8755	0.980392156863
3.876	0.980392156863
3.8765	0.980392156863
3.877	0.980392156863
3.8775	0.980392156863
3.878	0.980392156863
3.8785	0.980392156863
3.879	0.980392156863
3.8795	0.980392156863
3.88	0.980392156863
3.8805	0.980392156863
3.881	0.980392156863
3.8815	0.980392156863
3.882	0.980392156863
3.8825	0.980392156863
3.883	0.980392156863
3.8835	0.980392156863
3.884	0.980392156863
3.8845	0.980392156863
3.885	0.980392156863
3.8855	0.980392156863
3.886	0.980392156863
3.8865	0.980392156863
3.887	0.980392156863
3.8875	0.980392156863
3.888	0.980392156863
3.8885	0.980392156863
3.889	0.980392156863
3.8895	0.980392156863
3.89	0.980392156863
3.8905	0.980392156863
3.891	0.980392156863
3.8915	0.980392156863
3.892	0.980392156863
3.8925	0.980392156863
3.893	0.980392156863
3.8935	0.980392156863
3.894	0.980392156863
3.8945	0.980392156863
3.895	0.980392156863
3.8955	0.980392156863
3.896	0.980392156863
3.8965	0.980392156863
3.897	0.980392156863
3.8975	0.980392156863
3.898	0.980392156863
3.8985	0.980392156863
3.899	0.980392156863
3.8995	0.980392156863
3.9	0.980392156863
3.9005	0.980392156863
3.901	0.980392156863
3.9015	0.980392156863
3.902	0.980392156863
3.9025	0.980392156863
3.903	0.980392156863
3.9035	0.980392156863
3.904	0.980392156863
3.9045	0.980392156863
3.905	0.980392156863
3.9055	0.980392156863
3.906	0.980392156863
3.9065	0.980392156863
3.907	0.980392156863
3.9075	0.980392156863
3.908	0.980392156863
3.9085	0.980392156863
3.909	0.980392156863
3.9095	0.980392156863
3.91	0.980392156863
3.9105	0.980392156863
3.911	0.980392156863
3.9115	0.980392156863
3.912	0.980392156863
3.9125	0.980392156863
3.913	0.980392156863
3.9135	0.980392156863
3.914	0.980392156863
3.9145	0.980392156863
3.915	0.980392156863
3.9155	0.980392156863
3.916	0.980392156863
3.9165	0.980392156863
3.917	0.980392156863
3.9175	0.980392156863
3.918	0.980392156863
3.9185	0.980392156863
3.919	0.980392156863
3.9195	0.980392156863
3.92	0.980392156863
3.9205	0.980392156863
3.921	0.980392156863
3.9215	0.980392156863
3.922	0.980392156863
3.9225	0.980392156863
3.923	0.980392156863
3.9235	0.980392156863
3.924	0.980392156863
3.9245	0.980392156863
3.925	0.980392156863
3.9255	0.980392156863
3.926	0.980392156863
3.9265	0.980392156863
3.927	0.980392156863
3.9275	0.980392156863
3.928	0.980392156863
3.9285	0.980392156863
3.929	0.980392156863
3.9295	0.980392156863
3.93	0.980392156863
3.9305	0.980392156863
3.931	0.980392156863
3.9315	0.980392156863
3.932	0.980392156863
3.9325	0.980392156863
3.933	0.980392156863
3.9335	0.980392156863
3.934	0.980392156863
3.9345	0.980392156863
3.935	0.980392156863
3.9355	0.980392156863
3.936	0.980392156863
3.9365	0.980392156863
3.937	0.980392156863
3.9375	0.980392156863
3.938	0.980392156863
3.9385	0.980392156863
3.939	0.980392156863
3.9395	0.980392156863
3.94	0.980392156863
3.9405	0.980392156863
3.941	0.980392156863
3.9415	0.980392156863
3.942	0.980392156863
3.9425	0.980392156863
3.943	0.980392156863
3.9435	0.980392156863
3.944	0.980392156863
3.9445	0.980392156863
3.945	0.980392156863
3.9455	0.980392156863
3.946	0.980392156863
3.9465	0.980392156863
3.947	0.980392156863
3.9475	0.980392156863
3.948	0.980392156863
3.9485	0.980392156863
3.949	0.980392156863
3.9495	0.980392156863
3.95	0.980392156863
3.9505	0.980392156863
3.951	0.980392156863
3.9515	0.980392156863
3.952	0.980392156863
3.9525	0.980392156863
3.953	0.980392156863
3.9535	0.980392156863
3.954	0.980392156863
3.9545	0.980392156863
3.955	0.980392156863
3.9555	0.980392156863
3.956	0.980392156863
3.9565	0.980392156863
3.957	0.980392156863
3.9575	0.980392156863
3.958	0.980392156863
3.9585	0.980392156863
3.959	0.980392156863
3.9595	0.980392156863
3.96	0.980392156863
3.9605	0.980392156863
3.961	0.980392156863
3.9615	0.980392156863
3.962	0.980392156863
3.9625	0.980392156863
3.963	0.980392156863
3.9635	0.980392156863
3.964	0.980392156863
3.9645	0.980392156863
3.965	0.980392156863
3.9655	0.980392156863
3.966	0.980392156863
3.9665	0.980392156863
3.967	0.980392156863
3.9675	0.980392156863
3.968	0.980392156863
3.9685	0.980392156863
3.969	0.980392156863
3.9695	0.980392156863
3.97	0.980392156863
3.9705	0.980392156863
3.971	0.980392156863
3.9715	0.980392156863
3.972	0.980392156863
3.9725	0.980392156863
3.973	0.980392156863
3.9735	0.980392156863
3.974	0.980392156863
3.9745	0.980392156863
3.975	0.980392156863
3.9755	0.980392156863
3.976	0.980392156863
3.9765	0.980392156863
3.977	0.980392156863
3.9775	0.980392156863
3.978	0.980392156863
3.9785	0.980392156863
3.979	0.980392156863
3.9795	0.980392156863
3.98	0.980392156863
3.9805	0.980392156863
3.981	0.980392156863
3.9815	0.980392156863
3.982	0.980392156863
3.9825	0.980392156863
3.983	0.980392156863
3.9835	0.980392156863
3.984	0.980392156863
3.9845	0.980392156863
3.985	0.980392156863
3.9855	0.980392156863
3.986	0.980392156863
3.9865	0.980392156863
3.987	0.980392156863
3.9875	0.980392156863
3.988	0.980392156863
3.9885	0.980392156863
3.989	0.980392156863
3.9895	0.980392156863
3.99	0.980392156863
3.9905	0.980392156863
3.991	0.980392156863
3.9915	0.980392156863
3.992	0.980392156863
3.9925	0.980392156863
3.993	0.980392156863
3.9935	0.980392156863
3.994	0.980392156863
3.9945	0.980392156863
3.995	0.980392156863
3.9955	0.980392156863
3.996	0.980392156863
3.9965	0.980392156863
3.997	0.980392156863
3.9975	0.980392156863
3.998	0.980392156863
3.9985	0.980392156863
3.999	0.980392156863
3.9995	0.980392156863
4.0	0.980392156863
4.0005	0.980392156863
4.001	0.980392156863
4.0015	0.980392156863
4.002	0.980392156863
4.0025	0.980392156863
4.003	0.980392156863
4.0035	0.980392156863
4.004	0.980392156863
4.0045	0.980392156863
4.005	0.980392156863
4.0055	0.980392156863
4.006	0.980392156863
4.0065	0.980392156863
4.007	0.980392156863
4.0075	0.980392156863
4.008	0.980392156863
4.0085	0.980392156863
4.009	0.980392156863
4.0095	0.980392156863
4.01	0.980392156863
4.0105	0.980392156863
4.011	0.980392156863
4.0115	0.980392156863
4.012	0.980392156863
4.0125	0.980392156863
4.013	0.980392156863
4.0135	0.980392156863
4.014	0.980392156863
4.0145	0.980392156863
4.015	0.980392156863
4.0155	0.980392156863
4.016	0.980392156863
4.0165	0.980392156863
4.017	0.980392156863
4.0175	0.980392156863
4.018	0.980392156863
4.0185	0.980392156863
4.019	0.980392156863
4.0195	0.980392156863
4.02	0.980392156863
4.0205	0.980392156863
4.021	0.980392156863
4.0215	0.980392156863
4.022	0.980392156863
4.0225	0.980392156863
4.023	0.980392156863
4.0235	0.980392156863
4.024	0.980392156863
4.0245	0.980392156863
4.025	0.980392156863
4.0255	0.980392156863
4.026	0.980392156863
4.0265	0.980392156863
4.027	0.980392156863
4.0275	0.980392156863
4.028	0.980392156863
4.0285	0.980392156863
4.029	0.980392156863
4.0295	0.980392156863
4.03	0.980392156863
4.0305	0.980392156863
4.031	0.980392156863
4.0315	0.980392156863
4.032	0.980392156863
4.0325	0.980392156863
4.033	0.980392156863
4.0335	0.980392156863
4.034	0.980392156863
4.0345	0.980392156863
4.035	0.980392156863
4.0355	0.980392156863
4.036	0.980392156863
4.0365	0.980392156863
4.037	0.980392156863
4.0375	0.980392156863
4.038	0.980392156863
4.0385	0.980392156863
4.039	0.980392156863
4.0395	0.980392156863
4.04	0.980392156863
4.0405	0.980392156863
4.041	0.980392156863
4.0415	0.980392156863
4.042	0.980392156863
4.0425	0.980392156863
4.043	0.980392156863
4.0435	0.980392156863
4.044	0.980392156863
4.0445	0.980392156863
4.045	0.980392156863
4.0455	0.980392156863
4.046	0.980392156863
4.0465	0.980392156863
4.047	0.980392156863
4.0475	0.980392156863
4.048	0.980392156863
4.0485	0.980392156863
4.049	0.980392156863
4.0495	0.980392156863
4.05	0.980392156863
4.0505	0.980392156863
4.051	0.980392156863
4.0515	0.980392156863
4.052	0.980392156863
4.0525	0.980392156863
4.053	0.980392156863
4.0535	0.980392156863
4.054	0.980392156863
4.0545	0.980392156863
4.055	0.980392156863
4.0555	0.980392156863
4.056	0.980392156863
4.0565	0.980392156863
4.057	0.980392156863
4.0575	0.980392156863
4.058	0.980392156863
4.0585	0.980392156863
4.059	0.980392156863
4.0595	0.980392156863
4.06	0.980392156863
4.0605	0.980392156863
4.061	0.980392156863
4.0615	0.980392156863
4.062	0.970873786408
4.0625	0.970873786408
4.063	0.970873786408
4.0635	0.970873786408
4.064	0.970873786408
4.0645	0.970873786408
4.065	0.970873786408
4.0655	0.970873786408
4.066	0.970873786408
4.0665	0.970873786408
4.067	0.970873786408
4.0675	0.970873786408
4.068	0.970873786408
4.0685	0.970873786408
4.069	0.970873786408
4.0695	0.970873786408
4.07	0.970873786408
4.0705	0.970873786408
4.071	0.970873786408
4.0715	0.970873786408
4.072	0.970873786408
4.0725	0.970873786408
4.073	0.970873786408
4.0735	0.970873786408
4.074	0.970873786408
4.0745	0.970873786408
4.075	0.970873786408
4.0755	0.970873786408
4.076	0.970873786408
4.0765	0.970873786408
4.077	0.970873786408
4.0775	0.970873786408
4.078	0.970873786408
4.0785	0.970873786408
4.079	0.970873786408
